,CLOSE
2007-01-08,3220.0
2007-01-09,3220.0
2007-01-10,3230.0
2007-01-11,3240.0
2007-01-12,3240.0
2007-01-15,3240.0
2007-01-16,3250.0
2007-01-17,3250.0
2007-01-18,3260.0
2007-01-19,3260.0
2007-01-22,3260.0
2007-01-23,3270.0
2007-01-24,3270.0
2007-01-25,3270.0
2007-01-26,3280.0
2007-01-29,3280.0
2007-01-30,3280.0
2007-01-31,3280.0
2007-02-01,3330.0
2007-02-02,3330.0
2007-02-05,3330.0
2007-02-06,3330.0
2007-02-07,3330.0
2007-02-08,3330.0
2007-02-09,3330.0
2007-02-12,3330.0
2007-02-13,3330.0
2007-02-14,3330.0
2007-02-15,3330.0
2007-02-16,3330.0
2007-02-26,3330.0
2007-02-27,3330.0
2007-02-28,3330.0
2007-03-01,3340.0
2007-03-02,3340.0
2007-03-05,3340.0
2007-03-06,3350.0
2007-03-07,3350.0
2007-03-08,3350.0
2007-03-09,3350.0
2007-03-12,3350.0
2007-03-13,3330.0
2007-03-14,3330.0
2007-03-15,3330.0
2007-03-16,3300.0
2007-03-19,3300.0
2007-03-20,3300.0
2007-03-21,3310.0
2007-03-22,3310.0
2007-03-23,3310.0
2007-03-26,3310.0
2007-03-27,3310.0
2007-03-28,3310.0
2007-03-29,3310.0
2007-03-30,3310.0
2007-04-02,3300.0
2007-04-03,3280.0
2007-04-04,3280.0
2007-04-05,3280.0
2007-04-06,3280.0
2007-04-09,3270.0
2007-04-10,3270.0
2007-04-11,3270.0
2007-04-12,3270.0
2007-04-13,3280.0
2007-04-16,3300.0
2007-04-17,3310.0
2007-04-18,3330.0
2007-04-19,3330.0
2007-04-20,3340.0
2007-04-23,3350.0
2007-04-24,3370.0
2007-04-25,3380.0
2007-04-26,3380.0
2007-04-27,3380.0
2007-04-30,3380.0
2007-05-08,3480.0
2007-05-09,3530.0
2007-05-10,3540.0
2007-05-11,3570.0
2007-05-14,3570.0
2007-05-15,3570.0
2007-05-16,3550.0
2007-05-17,3540.0
2007-05-18,3530.0
2007-05-21,3520.0
2007-05-22,3490.0
2007-05-23,3430.0
2007-05-24,3420.0
2007-05-25,3400.0
2007-05-28,3400.0
2007-05-29,3410.0
2007-05-30,3420.0
2007-05-31,3420.0
2007-06-01,3420.0
2007-06-04,3420.0
2007-06-05,3420.0
2007-06-06,3400.0
2007-06-07,3370.0
2007-06-08,3360.0
2007-06-11,3360.0
2007-06-12,3360.0
2007-06-13,3360.0
2007-06-14,3360.0
2007-06-15,3360.0
2007-06-18,3360.0
2007-06-19,3370.0
2007-06-20,3370.0
2007-06-21,3370.0
2007-06-22,3390.0
2007-06-25,3400.0
2007-06-26,3420.0
2007-06-27,3420.0
2007-06-28,3420.0
2007-06-29,3420.0
2007-07-02,3420.0
2007-07-03,3440.0
2007-07-04,3440.0
2007-07-05,3440.0
2007-07-06,3440.0
2007-07-09,3470.0
2007-07-10,3470.0
2007-07-11,3470.0
2007-07-12,3470.0
2007-07-13,3470.0
2007-07-16,3470.0
2007-07-17,3490.0
2007-07-18,3490.0
2007-07-19,3500.0
2007-07-20,3550.0
2007-07-23,3600.0
2007-07-24,3610.0
2007-07-25,3660.0
2007-07-26,3690.0
2007-07-27,3700.0
2007-07-30,3730.0
2007-07-31,3730.0
2007-08-01,3760.0
2007-08-02,3760.0
2007-08-03,3760.0
2007-08-06,3760.0
2007-08-07,3760.0
2007-08-08,3750.0
2007-08-09,3740.0
2007-08-10,3740.0
2007-08-13,3740.0
2007-08-14,3740.0
2007-08-15,3740.0
2007-08-16,3740.0
2007-08-17,3780.0
2007-08-20,3830.0
2007-08-21,3880.0
2007-08-22,3910.0
2007-08-23,3910.0
2007-08-24,3910.0
2007-08-27,3910.0
2007-08-28,3910.0
2007-08-29,3940.0
2007-08-30,3950.0
2007-08-31,4000.0
2007-09-03,4050.0
2007-09-04,4080.0
2007-09-05,4110.0
2007-09-06,4120.0
2007-09-07,4120.0
2007-09-10,4120.0
2007-09-11,4130.0
2007-09-12,4110.0
2007-09-13,4090.0
2007-09-14,4070.0
2007-09-17,4060.0
2007-09-18,4050.0
2007-09-19,4050.0
2007-09-20,4050.0
2007-09-21,4050.0
2007-09-24,4050.0
2007-09-25,4050.0
2007-09-26,4020.0
2007-09-27,4000.0
2007-09-28,3990.0
2007-10-08,3990.0
2007-10-09,3990.0
2007-10-10,4020.0
2007-10-11,4040.0
2007-10-12,4040.0
2007-10-15,4050.0
2007-10-16,4050.0
2007-10-17,4050.0
2007-10-18,4050.0
2007-10-19,4040.0
2007-10-22,4040.0
2007-10-23,4050.0
2007-10-24,4050.0
2007-10-25,4050.0
2007-10-26,4050.0
2007-10-29,4070.0
2007-10-30,4080.0
2007-10-31,4080.0
2007-11-01,4080.0
2007-11-02,4080.0
2007-11-05,4100.0
2007-11-06,4120.0
2007-11-07,4140.0
2007-11-08,4160.0
2007-11-09,4200.0
2007-11-12,4340.0
2007-11-13,4370.0
2007-11-14,4370.0
2007-11-15,4370.0
2007-11-16,4370.0
2007-11-19,4340.0
2007-11-20,4310.0
2007-11-21,4310.0
2007-11-22,4310.0
2007-11-23,4330.0
2007-11-26,4350.0
2007-11-27,4400.0
2007-11-28,4450.0
2007-11-29,4480.0
2007-11-30,4520.0
2007-12-03,4610.0
2007-12-04,4710.0
2007-12-05,4750.0
2007-12-06,4700.0
2007-12-07,4630.0
2007-12-10,4580.0
2007-12-11,4640.0
2007-12-12,4690.0
2007-12-13,4690.0
2007-12-14,4690.0
2007-12-17,4650.0
2007-12-18,4600.0
2007-12-19,4550.0
2007-12-20,4520.0
2007-12-21,4470.0
2007-12-24,4470.0
2007-12-25,4470.0
2007-12-26,4460.0
2007-12-27,4460.0
2007-12-28,4460.0
2008-01-02,4490.0
2008-01-03,4500.0
2008-01-04,4500.0
2008-01-07,4500.0
2008-01-08,4500.0
2008-01-09,4480.0
2008-01-10,4460.0
2008-01-11,4440.0
2008-01-14,4420.0
2008-01-15,4410.0
2008-01-16,4400.0
2008-01-17,4400.0
2008-01-18,4380.0
2008-01-21,4380.0
2008-01-22,4360.0
2008-01-23,4360.0
2008-01-24,4360.0
2008-01-25,4360.0
2008-01-28,4360.0
2008-01-29,4360.0
2008-01-30,4360.0
2008-01-31,4380.0
2008-02-01,4380.0
2008-02-04,4380.0
2008-02-05,4380.0
2008-02-13,4400.0
2008-02-14,4400.0
2008-02-15,4440.0
2008-02-18,4580.0
2008-02-19,4680.0
2008-02-20,4710.0
2008-02-21,4770.0
2008-02-22,4800.0
2008-02-25,4800.0
2008-02-26,4770.0
2008-02-27,4770.0
2008-02-28,4790.0
2008-02-29,4840.0
2008-03-03,4980.0
2008-03-04,5000.0
2008-03-05,4970.0
2008-03-06,4930.0
2008-03-07,4910.0
2008-03-10,4860.0
2008-03-11,4900.0
2008-03-12,4900.0
2008-03-13,4860.0
2008-03-14,4820.0
2008-03-17,4820.0
2008-03-18,4820.0
2008-03-19,4800.0
2008-03-20,4800.0
2008-03-21,4800.0
2008-03-24,4800.0
2008-03-25,4800.0
2008-03-26,4810.0
2008-03-27,4830.0
2008-03-28,4860.0
2008-03-31,4880.0
2008-04-01,4930.0
2008-04-02,4950.0
2008-04-03,4970.0
2008-04-07,4990.0
2008-04-08,5000.0
2008-04-09,5010.0
2008-04-10,5010.0
2008-04-11,5010.0
2008-04-14,5010.0
2008-04-15,5010.0
2008-04-16,5010.0
2008-04-17,5010.0
2008-04-18,5010.0
2008-04-21,5010.0
2008-04-22,5060.0
2008-04-23,5150.0
2008-04-24,5250.0
2008-04-25,5350.0
2008-04-28,5400.0
2008-04-29,5470.0
2008-04-30,5470.0
2008-05-05,5650.0
2008-05-06,5650.0
2008-05-07,5630.0
2008-05-08,5560.0
2008-05-09,5530.0
2008-05-12,5610.0
2008-05-13,5690.0
2008-05-14,5690.0
2008-05-15,5660.0
2008-05-16,5610.0
2008-05-19,5590.0
2008-05-20,5530.0
2008-05-21,5510.0
2008-05-22,5530.0
2008-05-23,5600.0
2008-05-26,5600.0
2008-05-27,5600.0
2008-05-28,5600.0
2008-05-29,5600.0
2008-05-30,5600.0
2008-06-02,5630.0
2008-06-03,5680.0
2008-06-04,5710.0
2008-06-05,5710.0
2008-06-06,5710.0
2008-06-10,5710.0
2008-06-11,5680.0
2008-06-12,5660.0
2008-06-13,5610.0
2008-06-16,5570.0
2008-06-17,5550.0
2008-06-18,5530.0
2008-06-19,5460.0
2008-06-20,5430.0
2008-06-23,5450.0
2008-06-24,5450.0
2008-06-25,5450.0
2008-06-26,5450.0
2008-06-27,5450.0
2008-06-30,5430.0
2008-07-01,5450.0
2008-07-02,5470.0
2008-07-03,5490.0
2008-07-04,5490.0
2008-07-07,5500.0
2008-07-08,5510.0
2008-07-09,5510.0
2008-07-10,5510.0
2008-07-11,5510.0
2008-07-14,5480.0
2008-07-15,5460.0
2008-07-16,5460.0
2008-07-17,5450.0
2008-07-18,5450.0
2008-07-21,5430.0
2008-07-22,5420.0
2008-07-23,5420.0
2008-07-24,5390.0
2008-07-25,5380.0
2008-07-28,5370.0
2008-07-29,5360.0
2008-07-30,5360.0
2008-07-31,5360.0
2008-08-01,5330.0
2008-08-04,5330.0
2008-08-05,5300.0
2008-08-06,5270.0
2008-08-07,5250.0
2008-08-08,5230.0
2008-08-11,5220.0
2008-08-12,5220.0
2008-08-13,5220.0
2008-08-14,5200.0
2008-08-15,5180.0
2008-08-18,5160.0
2008-08-19,5140.0
2008-08-20,5090.0
2008-08-21,5050.0
2008-08-22,5010.0
2008-08-25,4950.0
2008-08-26,4920.0
2008-08-27,4900.0
2008-08-28,4880.0
2008-08-29,4890.0
2008-09-01,4980.0
2008-09-02,5010.0
2008-09-03,5030.0
2008-09-04,5030.0
2008-09-05,5000.0
2008-09-08,4980.0
2008-09-09,4910.0
2008-09-10,4820.0
2008-09-11,4780.0
2008-09-12,4760.0
2008-09-16,4760.0
2008-09-17,4760.0
2008-09-18,4750.0
2008-09-19,4750.0
2008-09-22,4740.0
2008-09-23,4710.0
2008-09-24,4690.0
2008-09-25,4660.0
2008-09-26,4620.0
2008-10-06,4580.0
2008-10-07,4480.0
2008-10-08,4230.0
2008-10-09,3970.0
2008-10-10,3860.0
2008-10-13,3670.0
2008-10-14,3460.0
2008-10-15,3430.0
2008-10-16,3320.0
2008-10-17,3210.0
2008-10-20,3510.0
2008-10-21,3660.0
2008-10-22,3580.0
2008-10-23,3500.0
2008-10-24,3420.0
2008-10-27,3550.0
2008-10-28,3520.0
2008-10-29,3520.0
2008-10-30,3590.0
2008-10-31,3640.0
2008-11-03,3690.0
2008-11-04,3630.0
2008-11-05,3600.0
2008-11-06,3490.0
2008-11-07,3540.0
2008-11-10,3560.0
2008-11-11,3580.0
2008-11-12,3580.0
2008-11-13,3560.0
2008-11-14,3560.0
2008-11-17,3580.0
2008-11-18,3580.0
2008-11-19,3550.0
2008-11-20,3520.0
2008-11-21,3520.0
2008-11-24,3520.0
2008-11-25,3520.0
2008-11-26,3520.0
2008-11-27,3520.0
2008-11-28,3520.0
2008-12-01,3520.0
2008-12-02,3550.0
2008-12-03,3590.0
2008-12-04,3640.0
2008-12-05,3640.0
2008-12-08,3640.0
2008-12-09,3640.0
2008-12-10,3630.0
2008-12-11,3620.0
2008-12-12,3600.0
2008-12-15,3600.0
2008-12-16,3590.0
2008-12-17,3580.0
2008-12-18,3580.0
2008-12-19,3580.0
2008-12-22,3580.0
2008-12-23,3580.0
2008-12-24,3580.0
2008-12-25,3580.0
2008-12-26,3580.0
2008-12-29,3580.0
2008-12-30,3600.0
2008-12-31,3630.0
2009-01-05,3710.0
2009-01-06,3760.0
2009-01-07,3760.0
2009-01-08,3740.0
2009-01-09,3720.0
2009-01-12,3720.0
2009-01-13,3720.0
2009-01-14,3720.0
2009-01-15,3720.0
2009-01-16,3730.0
2009-01-19,3730.0
2009-01-20,3730.0
2009-01-21,3730.0
2009-01-22,3730.0
2009-01-23,3730.0
2009-02-02,3750.0
2009-02-03,3850.0
2009-02-04,3870.0
2009-02-05,3870.0
2009-02-06,3870.0
2009-02-09,3850.0
2009-02-10,3770.0
2009-02-11,3770.0
2009-02-12,3740.0
2009-02-13,3710.0
2009-02-16,3680.0
2009-02-17,3610.0
2009-02-18,3520.0
2009-02-19,3480.0
2009-02-20,3480.0
2009-02-23,3520.0
2009-02-24,3470.0
2009-02-25,3420.0
2009-02-26,3340.0
2009-02-27,3340.0
2009-03-02,3290.0
2009-03-03,3250.0
2009-03-04,3240.0
2009-03-05,3230.0
2009-03-06,3250.0
2009-03-09,3350.0
2009-03-10,3360.0
2009-03-11,3310.0
2009-03-12,3230.0
2009-03-13,3190.0
2009-03-16,3190.0
2009-03-17,3210.0
2009-03-18,3200.0
2009-03-19,3180.0
2009-03-20,3180.0
2009-03-23,3180.0
2009-03-24,3190.0
2009-03-25,3220.0
2009-03-26,3250.0
2009-03-27,3250.0
2009-03-30,3250.0
2009-03-31,3250.0
2009-04-01,3230.0
2009-04-02,3200.0
2009-04-03,3170.0
2009-04-07,3150.0
2009-04-08,3170.0
2009-04-09,3170.0
2009-04-10,3180.0
2009-04-13,3190.0
2009-04-14,3200.0
2009-04-15,3210.0
2009-04-16,3270.0
2009-04-17,3300.0
2009-04-20,3320.0
2009-04-21,3300.0
2009-04-22,3300.0
2009-04-23,3280.0
2009-04-24,3270.0
2009-04-27,3290.0
2009-04-28,3330.0
2009-04-29,3360.0
2009-04-30,3360.0
2009-05-04,3360.0
2009-05-05,3380.0
2009-05-06,3380.0
2009-05-07,3380.0
2009-05-08,3420.0
2009-05-11,3500.0
2009-05-12,3530.0
2009-05-13,3530.0
2009-05-14,3510.0
2009-05-15,3510.0
2009-05-18,3510.0
2009-05-19,3510.0
2009-05-20,3510.0
2009-05-21,3530.0
2009-05-22,3540.0
2009-05-25,3540.0
2009-05-26,3540.0
2009-05-27,3540.0
2009-06-01,3590.0
2009-06-02,3590.0
2009-06-03,3590.0
2009-06-04,3590.0
2009-06-05,3590.0
2009-06-08,3590.0
2009-06-09,3580.0
2009-06-10,3580.0
2009-06-11,3580.0
2009-06-12,3600.0
2009-06-15,3610.0
2009-06-16,3640.0
2009-06-17,3660.0
2009-06-18,3660.0
2009-06-19,3660.0
2009-06-22,3760.0
2009-06-23,3790.0
2009-06-24,3770.0
2009-06-25,3750.0
2009-06-26,3700.0
2009-06-29,3670.0
2009-06-30,3650.0
2009-07-01,3650.0
2009-07-02,3670.0
2009-07-03,3720.0
2009-07-06,3750.0
2009-07-07,3800.0
2009-07-08,3800.0
2009-07-09,3810.0
2009-07-10,3810.0
2009-07-13,3840.0
2009-07-14,3880.0
2009-07-15,3920.0
2009-07-16,3920.0
2009-07-17,3920.0
2009-07-20,3920.0
2009-07-21,3920.0
2009-07-22,3920.0
2009-07-23,3940.0
2009-07-24,3980.0
2009-07-27,4010.0
2009-07-28,4040.0
2009-07-29,4120.0
2009-07-30,4150.0
2009-07-31,4160.0
2009-08-03,4440.0
2009-08-04,4520.0
2009-08-05,4510.0
2009-08-06,4420.0
2009-08-07,4310.0
2009-08-10,4230.0
2009-08-11,4130.0
2009-08-12,4030.0
2009-08-13,3960.0
2009-08-14,3960.0
2009-08-17,4000.0
2009-08-18,3910.0
2009-08-19,3760.0
2009-08-20,3730.0
2009-08-21,3810.0
2009-08-24,3760.0
2009-08-25,3680.0
2009-08-26,3620.0
2009-08-27,3620.0
2009-08-28,3640.0
2009-08-31,3640.0
2009-09-01,3610.0
2009-09-02,3520.0
2009-09-03,3480.0
2009-09-04,3440.0
2009-09-07,3440.0
2009-09-08,3440.0
2009-09-09,3510.0
2009-09-10,3550.0
2009-09-11,3550.0
2009-09-14,3550.0
2009-09-15,3520.0
2009-09-16,3510.0
2009-09-17,3510.0
2009-09-18,3510.0
2009-09-21,3510.0
2009-09-22,3510.0
2009-09-23,3510.0
2009-09-24,3490.0
2009-09-25,3460.0
2009-09-28,3440.0
2009-09-29,3430.0
2009-09-30,3430.0
2009-10-09,3410.0
2009-10-12,3380.0
2009-10-13,3360.0
2009-10-14,3350.0
2009-10-15,3350.0
2009-10-16,3390.0
2009-10-19,3480.0
2009-10-20,3510.0
2009-10-21,3510.0
2009-10-22,3510.0
2009-10-23,3510.0
2009-10-26,3570.0
2009-10-27,3610.0
2009-10-28,3610.0
2009-10-29,3570.0
2009-10-30,3560.0
2009-11-02,3620.0
2009-11-03,3670.0
2009-11-04,3640.0
2009-11-05,3630.0
2009-11-06,3630.0
2009-11-09,3740.0
2009-11-10,3790.0
2009-11-11,3790.0
2009-11-12,3790.0
2009-11-13,3700.0
2009-11-16,3700.0
2009-11-17,3670.0
2009-11-18,3650.0
2009-11-19,3700.0
2009-11-20,3720.0
2009-11-23,3720.0
2009-11-24,3750.0
2009-11-25,3750.0
2009-11-26,3740.0
2009-11-27,3710.0
2009-11-30,3710.0
2009-12-01,3710.0
2009-12-02,3710.0
2009-12-03,3740.0
2009-12-04,3740.0
2009-12-07,3740.0
2009-12-08,3720.0
2009-12-09,3690.0
2009-12-10,3680.0
2009-12-11,3700.0
2009-12-14,3720.0
2009-12-15,3730.0
2009-12-16,3730.0
2009-12-17,3730.0
2009-12-18,3730.0
2009-12-21,3730.0
2009-12-22,3750.0
2009-12-23,3760.0
2009-12-24,3750.0
2009-12-25,3770.0
2009-12-28,3790.0
2009-12-29,3810.0
2009-12-30,3810.0
2009-12-31,3830.0
2010-01-04,3900.0
2010-01-05,3920.0
2010-01-06,3930.0
2010-01-07,3960.0
2010-01-08,3910.0
2010-01-11,3890.0
2010-01-12,3890.0
2010-01-13,3890.0
2010-01-14,3890.0
2010-01-15,3860.0
2010-01-18,3850.0
2010-01-19,3830.0
2010-01-20,3820.0
2010-01-21,3810.0
2010-01-22,3800.0
2010-01-25,3800.0
2010-01-26,3800.0
2010-01-27,3780.0
2010-01-28,3780.0
2010-01-29,3780.0
2010-02-01,3780.0
2010-02-02,3800.0
2010-02-03,3800.0
2010-02-04,3780.0
2010-02-05,3780.0
2010-02-08,3780.0
2010-02-09,3780.0
2010-02-10,3780.0
2010-02-11,3780.0
2010-02-12,3780.0
2010-02-22,3780.0
2010-02-23,3790.0
2010-02-24,3790.0
2010-02-25,3790.0
2010-02-26,3780.0
2010-03-01,3800.0
2010-03-02,3800.0
2010-03-03,3780.0
2010-03-04,3760.0
2010-03-05,3750.0
2010-03-08,3750.0
2010-03-09,3790.0
2010-03-10,3810.0
2010-03-11,3860.0
2010-03-12,3890.0
2010-03-15,3920.0
2010-03-16,3970.0
2010-03-17,4020.0
2010-03-18,4020.0
2010-03-19,4000.0
2010-03-22,4020.0
2010-03-23,4050.0
2010-03-24,4050.0
2010-03-25,4080.0
2010-03-26,4110.0
2010-03-29,4140.0
2010-03-30,4180.0
2010-03-31,4180.0
2010-04-01,4180.0
2010-04-02,4180.0
2010-04-06,4230.0
2010-04-07,4270.0
2010-04-08,4290.0
2010-04-09,4290.0
2010-04-12,4310.0
2010-04-13,4380.0
2010-04-14,4400.0
2010-04-15,4400.0
2010-04-16,4360.0
2010-04-19,4350.0
2010-04-20,4320.0
2010-04-21,4300.0
2010-04-22,4300.0
2010-04-23,4300.0
2010-04-26,4300.0
2010-04-27,4300.0
2010-04-28,4280.0
2010-04-29,4240.0
2010-04-30,4240.0
2010-05-04,4240.0
2010-05-05,4240.0
2010-05-06,4250.0
2010-05-07,4250.0
2010-05-10,4220.0
2010-05-11,4200.0
2010-05-12,4150.0
2010-05-13,4040.0
2010-05-14,3980.0
2010-05-17,3950.0
2010-05-18,3880.0
2010-05-19,3850.0
2010-05-20,3880.0
2010-05-21,3910.0
2010-05-24,3910.0
2010-05-25,3930.0
2010-05-26,3930.0
2010-05-27,3910.0
2010-05-28,3900.0
2010-05-31,3900.0
2010-06-01,3890.0
2010-06-02,3880.0
2010-06-03,3870.0
2010-06-04,3870.0
2010-06-07,3870.0
2010-06-08,3850.0
2010-06-09,3840.0
2010-06-10,3840.0
2010-06-11,3840.0
2010-06-17,3840.0
2010-06-18,3840.0
2010-06-21,3840.0
2010-06-22,3850.0
2010-06-23,3850.0
2010-06-24,3840.0
2010-06-25,3840.0
2010-06-28,3830.0
2010-06-29,3820.0
2010-06-30,3790.0
2010-07-01,3770.0
2010-07-02,3760.0
2010-07-05,3750.0
2010-07-06,3740.0
2010-07-07,3720.0
2010-07-08,3710.0
2010-07-09,3690.0
2010-07-12,3680.0
2010-07-13,3670.0
2010-07-14,3660.0
2010-07-15,3650.0
2010-07-16,3650.0
2010-07-19,3660.0
2010-07-20,3690.0
2010-07-21,3780.0
2010-07-22,3810.0
2010-07-23,3810.0
2010-07-26,3810.0
2010-07-27,3810.0
2010-07-28,3790.0
2010-07-29,3810.0
2010-07-30,3860.0
2010-08-02,3920.0
2010-08-03,4000.0
2010-08-04,3980.0
2010-08-05,3960.0
2010-08-06,3940.0
2010-08-09,3940.0
2010-08-10,4000.0
2010-08-11,4030.0
2010-08-12,4030.0
2010-08-13,4000.0
2010-08-16,3990.0
2010-08-17,4020.0
2010-08-18,4050.0
2010-08-19,4070.0
2010-08-20,4070.0
2010-08-23,4070.0
2010-08-24,4040.0
2010-08-25,4020.0
2010-08-26,4010.0
2010-08-27,4010.0
2010-08-30,4050.0
2010-08-31,4090.0
2010-09-01,4120.0
2010-09-02,4150.0
2010-09-03,4150.0
2010-09-06,4300.0
2010-09-07,4400.0
2010-09-08,4390.0
2010-09-09,4350.0
2010-09-10,4330.0
2010-09-13,4400.0
2010-09-14,4370.0
2010-09-15,4370.0
2010-09-16,4350.0
2010-09-17,4320.0
2010-09-20,4320.0
2010-09-21,4360.0
2010-09-27,4340.0
2010-09-28,4310.0
2010-09-29,4300.0
2010-09-30,4300.0
2010-10-08,4300.0
2010-10-11,4380.0
2010-10-12,4380.0
2010-10-13,4360.0
2010-10-14,4350.0
2010-10-15,4340.0
2010-10-18,4340.0
2010-10-19,4360.0
2010-10-20,4350.0
2010-10-21,4340.0
2010-10-22,4330.0
2010-10-25,4330.0
2010-10-26,4350.0
2010-10-27,4350.0
2010-10-28,4350.0
2010-10-29,4350.0
2010-11-01,4370.0
2010-11-02,4390.0
2010-11-03,4400.0
2010-11-04,4420.0
2010-11-05,4480.0
2010-11-08,4530.0
2010-11-09,4640.0
2010-11-10,4670.0
2010-11-11,4670.0
2010-11-12,4610.0
2010-11-15,4600.0
2010-11-16,4600.0
2010-11-17,4600.0
2010-11-18,4590.0
2010-11-19,4590.0
2010-11-22,4620.0
2010-11-23,4660.0
2010-11-24,4660.0
2010-11-25,4670.0
2010-11-26,4670.0
2010-11-29,4670.0
2010-11-30,4670.0
2010-12-01,4670.0
2010-12-02,4670.0
2010-12-03,4670.0
2010-12-06,4670.0
2010-12-07,4690.0
2010-12-08,4710.0
2010-12-09,4710.0
2010-12-10,4710.0
2010-12-13,4710.0
2010-12-14,4710.0
2010-12-15,4710.0
2010-12-16,4710.0
2010-12-17,4710.0
2010-12-20,4710.0
2010-12-21,4710.0
2010-12-22,4700.0
2010-12-23,4690.0
2010-12-24,4690.0
2010-12-27,4690.0
2010-12-28,4690.0
2010-12-29,4690.0
2010-12-30,4690.0
2010-12-31,4690.0
2011-01-04,4700.0
2011-01-05,4720.0
2011-01-06,4720.0
2011-01-07,4720.0
2011-01-10,4730.0
2011-01-11,4750.0
2011-01-12,4750.0
2011-01-13,4750.0
2011-01-14,4750.0
2011-01-17,4750.0
2011-01-18,4750.0
2011-01-19,4750.0
2011-01-20,4750.0
2011-01-21,4750.0
2011-01-24,4780.0
2011-01-25,4780.0
2011-01-26,4780.0
2011-01-27,4780.0
2011-01-28,4780.0
2011-01-31,4780.0
2011-02-01,4780.0
2011-02-09,4780.0
2011-02-10,4860.0
2011-02-11,4940.0
2011-02-14,4960.0
2011-02-15,4970.0
2011-02-16,4970.0
2011-02-17,4910.0
2011-02-18,4880.0
2011-02-21,4870.0
2011-02-22,4880.0
2011-02-23,4880.0
2011-02-24,4860.0
2011-02-25,4820.0
2011-02-28,4790.0
2011-03-01,4780.0
2011-03-02,4770.0
2011-03-03,4720.0
2011-03-04,4680.0
2011-03-07,4670.0
2011-03-08,4670.0
2011-03-09,4670.0
2011-03-10,4630.0
2011-03-11,4620.0
2011-03-14,4620.0
2011-03-15,4640.0
2011-03-16,4680.0
2011-03-17,4690.0
2011-03-18,4670.0
2011-03-21,4650.0
2011-03-22,4630.0
2011-03-23,4620.0
2011-03-24,4620.0
2011-03-25,4620.0
2011-03-28,4620.0
2011-03-29,4650.0
2011-03-30,4660.0
2011-03-31,4650.0
2011-04-01,4650.0
2011-04-06,4650.0
2011-04-07,4680.0
2011-04-08,4700.0
2011-04-11,4730.0
2011-04-12,4750.0
2011-04-13,4750.0
2011-04-14,4770.0
2011-04-15,4770.0
2011-04-18,4770.0
2011-04-19,4750.0
2011-04-20,4750.0
2011-04-21,4750.0
2011-04-22,4750.0
2011-04-25,4760.0
2011-04-26,4780.0
2011-04-27,4790.0
2011-04-28,4820.0
2011-04-29,4820.0
2011-05-03,4880.0
2011-05-04,4900.0
2011-05-05,4910.0
2011-05-06,4900.0
2011-05-09,4890.0
2011-05-10,4890.0
2011-05-11,4890.0
2011-05-12,4880.0
2011-05-13,4870.0
2011-05-16,4880.0
2011-05-17,4880.0
2011-05-18,4880.0
2011-05-19,4880.0
2011-05-20,4880.0
2011-05-23,4880.0
2011-05-24,4880.0
2011-05-25,4880.0
2011-05-26,4880.0
2011-05-27,4870.0
2011-05-30,4890.0
2011-05-31,4900.0
2011-06-01,4910.0
2011-06-02,4910.0
2011-06-03,4910.0
2011-06-07,4910.0
2011-06-08,4910.0
2011-06-09,4910.0
2011-06-10,4910.0
2011-06-13,4910.0
2011-06-14,4900.0
2011-06-15,4880.0
2011-06-16,4850.0
